9516 27297
8345 3030 -829
2537 3006 464
3711 3903 80
2237 4181 234
1673 9116 -322
1618 1515 188
5858 5698 -140
1076 2514 -829
3826 7560 -69
1660 1756 234
3758 2304 686
8958 7851 62
7577 6702 -25
6375 8184 308
4425 5003 550
9071 442 -138
403 3459 599
2087 3207 -720
1410 6249 -450
5024 7929 421
5759 6373 -765
5241 4544 29
4959 116 -115
2438 8080 845
639 4355 -926
4833 1858 52
4590 8971 -377
530 3372 837
4158 1774 241
3177 4423 -383
2388 2794 836
5656 5516 651
2119 5527 620
4176 4979 531
5679 8826 -844
2855 8843 851
6769 2860 290
4400 5399 -201
6172 6946 238
2566 2509 396
7178 5783 -847
1147 5279 -419
1861 1154 -355
1046 6013 470
5595 4783 -853
7630 1099 347
3317 8083 -967
2433 1953 239
4906 66 371
7693 3769 -655
7233 8743 -910
8778 6736 -506
4123 3186 -815
3881 5621 -778
3385 8411 -81
2498 2754 469
3655 671 -244
6450 3763 325
2568 7207 -170
3298 3983 572
6152 1083 0
3125 515 -60
3960 4479 -309
3108 448 571
5347 6244 459
6472 640 985
654 1420 -663
6896 812 -167
8170 3954 -30
5953 1015 221
2067 1076 -392
2324 5638 474
5432 3547 799
9507 2324 750
3433 3808 963
3494 102 -301
6344 1232 498
4597 2178 576
8241 3285 -586
6845 3837 -815
5559 2770 -759
215 9157 -652
3526 1927 765
3622 423 388
5455 5554 624
8779 2587 373
4965 2294 742
5008 2230 -232
9247 6455 617
2417 2540 969
3956 9145 -911
258 3854 -997
6535 3186 391
7481 1058 -736
643 8781 -834
4376 156 -972
3638 7121 494
390 2516 -214
4187 8540 -99
2061 4500 -544
9020 705 -402
4446 1085 201
1622 2942 659
4300 6396 -512
7399 7866 67
78 7941 309
7259 5228 837
6809 792 522
2796 5161 57
947 8205 -645
4368 940 -108
6623 1727 -142
5854 1709 247
437 1545 685
7096 2346 250
3215 1377 719
4141 754 -828
2803 8591 -354
3296 3677 905
6828 7781 -193
9183 835 -643
1383 814 960
6271 7866 -740
7125 7316 -14
7817 3852 208
5365 4576 53
7499 4525 -53
2355 4632 -351
6331 6974 666
4654 1866 -217
670 1848 40
2841 329 -530
6496 472 -404
2581 6448 94
7359 3578 -548
2658 2033 -709
63 1095 -245
5616 7948 291
4685 3175 809
8477 1077 218
9314 6215 -878
8834 626 736
760 8840 -944
4805 1516 -887
3424 1820 -885
4370 2502 -613
1204 332 -424
2327 2826 367
4217 3804 958
3820 192 -418
8692 8729 798
2321 3791 -80
8336 8615 -124
8228 8756 155
531 1641 661
4404 7549 -245
3586 2464 551
7500 9339 370
7096 5540 712
156 412 -769
919 4284 358
3717 1399 35
352 1902 415
1555 8945 171
4544 969 -214
7543 2793 55
7891 5140 -732
5720 9291 -474
7425 1231 825
9246 6871 443
2416 7824 234
6455 7823 709
6553 8879 345
3829 4654 611
881 4958 -25
4231 973 688
8712 8433 589
433 7933 -809
5102 775 -104
7648 3200 -703
2259 8771 308
3707 4933 -217
6900 949 801
4176 728 178
8757 5558 -5
3610 8535 553
1625 378 -760
1581 643 -804
8752 4155 924
1768 1671 -596
5884 6547 -279
970 4312 -440
8407 7747 -875
5853 4725 777
3725 1171 629
260 7469 425
7900 602 -82
1355 5134 996
7302 3279 -995
7733 1167 329
134 2507 -806
3165 1834 -967
5690 2287 394
5979 6593 23
295 8669 -607
9460 3733 609
5350 2751 -404
6691 5983 -37
230 8920 652
4310 9012 -648
5807 5836 -685
1432 525 510
6285 597 510
2717 8171 927
6624 142 892
4513 6248 -654
9448 8438 83
3766 2252 -536
517 4825 598
9255 2081 -567
7117 1532 -853
1753 6002 401
3732 3500 979
2439 4768 -298
1184 463 453
7733 7612 12
5928 4966 -584
7673 9333 667
4096 7379 -439
3168 9401 -906
2099 7241 -162
711 768 172
127 7481 901
6265 6316 849
2082 1166 -554
5301 5890 275
8085 5993 -290
1610 6758 -33
7269 7488 916
5591 351 -255
6705 4735 -284
7066 1094 955
7583 7373 -905
551 8543 -399
5375 8118 413
6752 410 967
990 1257 -585
7244 2449 -873
5383 3919 -509
1992 198 806
4603 5690 714
2805 7083 511
9209 396 -805
655 3818 436
8359 4065 -298
7297 7019 -211
8376 8012 868
2211 6379 223
3989 5562 678
7776 7180 -697
8553 8251 162
7282 3061 888
4811 8698 -383
2185 4649 664
8670 2427 -356
2411 232 731
1316 7509 953
3337 2503 550
5329 3174 400
9072 7821 729
3017 7316 259
3925 104 -330
6175 8564 -634
6174 4054 -969
8964 4050 685
1411 3844 720
8535 2254 -724
2961 8457 -266
4807 4090 -635
6962 2156 697
7816 9103 -767
2544 6866 -153
9085 6211 -120
9393 3112 781
3491 5765 -315
1998 2736 -93
3968 7424 462
4735 453 379
3019 1245 201
1446 3916 -213
6777 311 -890
6558 5696 -455
1312 5214 -328
4809 1047 295
413 7879 -651
5889 8519 -597
6472 5292 972
2633 6162 965
8976 8656 -588
2527 8063 20
8059 4669 807
4162 6266 -342
7635 1148 -652
8044 1083 496
3305 3758 561
1170 1080 -711
9177 2845 662
8708 3332 383
7836 598 894
6074 255 649
3176 1831 -348
208 6714 -691
6556 469 -835
355 1061 -191
2231 2438 -157
1283 4218 -643
6078 1390 -11
6956 2701 86
7043 5683 -278
240 4506 472
2414 8214 -300
6177 885 -888
1527 5105 -55
1953 2734 974
193 2545 143
4971 5289 764
532 8730 -836
5947 3915 380
8244 1253 -300
6694 7493 277
138 2074 -381
7424 1566 -100
1243 6344 965
8720 1748 -809
5545 4417 336
3997 6405 642
4478 2923 -831
115 6452 961
5640 59 -919
4151 1796 749
4600 3352 708
5423 2764 -414
2508 5863 -549
3058 6003 -232
2686 3257 577
1914 8123 -980
7175 7874 -391
738 7347 493
9160 4979 199
2636 3820 824
8266 5403 -801
4313 6473 -399
5355 2987 -20
692 6982 725
4388 8146 860
2723 6522 308
8829 3283 35
5948 8730 -6
1801 3524 310
8098 1002 119
5492 9016 929
5763 4606 -951
695 639 -690
9132 90 371
1867 2833 -389
6097 8207 -814
5212 3706 589
3239 339 -821
3977 2651 -590
2658 9235 735
8988 9142 167
1565 232 464
3711 990 -96
4857 6919 -930
337 4303 551
1106 3044 667
7100 8065 86
5429 3081 -621
6766 6405 268
4368 6860 -384
3258 6058 50
7622 7114 657
3231 6680 -736
5373 8794 855
1704 1062 -291
6290 6975 -781
4248 6824 -691
8408 9410 224
5423 5587 87
9021 7133 808
5746 3360 689
9361 3485 -280
4033 7266 -45
1112 6858 57
397 722 530
994 2040 -658
8467 8460 229
6859 6913 279
4248 1694 -727
8007 3715 -806
9270 7933 -267
561 4426 -200
3070 5137 601
2488 5800 -698
1776 84 -965
1059 3570 884
1349 1550 -516
1284 7126 -77
2503 4683 27
3589 6775 940
8424 7840 396
3517 863 -962
3959 4950 626
3845 4085 -233
5794 1004 339
8283 9331 -297
9300 1957 -909
4856 6836 721
846 6058 966
9341 7599 -891
9241 6677 210
3150 6824 -479
3150 6673 -36
4919 506 -809
3591 7780 766
4572 5879 -372
8258 3625 932
1282 3909 -326
3027 3837 45
5329 209 -293
2577 3069 -942
4507 1427 -251
8357 2877 -381
5889 4788 -271
5692 4399 261
6388 8653 813
1909 2149 658
2602 4048 51
2318 2798 -746
4603 8950 732
4622 8008 -522
5861 3070 -994
3383 4424 -109
62 3078 -490
5489 5230 539
1674 8008 -480
6212 4007 518
6552 641 547
3219 7931 993
5178 205 440
4816 4492 -398
3050 4794 -595
5087 1790 194
1424 2331 930
9376 4188 50
923 2298 893
7300 1296 -795
9486 3582 -657
1798 7587 19
1630 5111 -2
6422 7257 458
7816 7741 -600
656 5388 390
6284 7168 -46
961 766 -35
3342 6350 595
1407 6592 639
4467 2984 593
7453 7155 650
9228 2165 370
4801 3788 -722
5058 2410 -50
5911 3475 -3
320 368 808
4183 5552 665
5268 9215 566
7861 7202 -441
7450 8245 -618
6515 4191 -841
948 2254 948
6395 7439 -751
9046 5875 -656
3841 7627 -567
1417 1486 -783
8061 988 -329
8541 7627 1
9235 2734 727
2041 8025 -573
4766 6580 148
8606 8381 -474
9064 3996 592
129 978 -872
3892 188 202
3493 8821 -715
4324 3420 -585
8612 3417 721
9033 6626 746
5829 3786 686
3453 9399 797
4901 253 614
5974 2017 -52
8925 4895 -229
1064 1745 327
6448 8144 -669
2910 5747 67
5869 7292 435
3606 6047 -516
2729 6612 377
5138 8926 -338
7794 8830 -422
4778 5247 -229
6305 1698 98
2103 8930 -152
5950 9338 396
2752 3278 -119
964 4563 555
3094 8106 -42
1233 3474 -858
6089 7330 -751
6485 5028 229
7434 9143 276
9189 9061 384
3946 4581 165
4298 8777 95
4307 7467 751
565 7757 -867
8645 2881 343
7055 6309 -256
8205 8009 418
36 4496 550
7667 3834 103
7325 2872 -561
5042 8186 467
2955 6408 -269
5419 1467 -738
8969 5430 -238
4214 4319 -688
2510 2300 38
6264 2399 -336
1250 6773 -144
6216 6445 -563
849 5569 -945
1139 655 -184
3343 6853 652
7396 4238 -770
9301 3204 110
7989 7340 -613
1010 7 373
2408 599 195
7309 4343 -698
7949 4000 281
7750 552 -849
7147 6816 924
3302 9098 -806
8757 5168 822
4553 6692 248
4196 8846 830
4352 2713 -186
5448 8533 708
2618 1393 449
1049 983 765
5386 3366 32
6010 4049 625
391 19 -919
6247 4059 96
8978 7559 -437
4215 697 947
7086 3180 797
1212 2027 -991
2874 8776 549
3131 3335 562
38 1540 767
477 602 141
4678 6946 -535
1040 5352 -646
4482 8111 259
2450 939 174
5865 6376 939
7785 2463 6
4932 8195 -712
878 2163 -971
5726 2815 383
8260 9027 761
4481 5557 -768
454 4184 931
1557 4608 978
5507 7807 -129
4064 2317 653
1253 7170 -802
7924 4514 477
7242 858 -307
1054 7713 454
8862 4769 -520
1960 8982 -779
1951 2338 -637
9243 4663 -606
6469 8650 -909
577 9344 -383
7812 5354 848
1146 4497 717
6598 5792 889
6183 7420 -699
4443 972 185
5002 5936 -249
5570 15 895
5216 5992 -983
2049 5611 922
1332 3411 266
614 5617 -935
8769 8271 -642
7960 2745 -461
8818 2030 342
5682 7448 886
5126 8946 -482
7 5512 275
4741 3283 121
9118 7064 -426
8989 8788 211
8940 6434 804
8372 8756 -729
95 7044 816
2643 8459 -331
5022 3135 273
8873 9324 21
5188 3926 -136
2175 7108 -456
553 7036 -587
4019 8006 -734
7155 2101 -703
2566 8442 -294
1238 8965 -579
1491 1948 -998
200 5830 -56
8148 418 88
6073 4151 561
1128 5083 691
2412 4671 -245
6370 1451 -429
8963 1059 585
584 5825 -100
4622 4508 -679
2822 7985 -507
1577 7653 755
3216 9042 -178
4802 7352 971
8131 8118 -77
5130 504 -415
1187 12 -918
6614 7276 -745
6754 2851 -830
8991 591 -836
7717 1084 -66
7462 4620 709
6764 8508 165
3423 4089 -785
2341 3191 -813
2305 5214 513
4360 5451 725
420 774 -9
2571 3743 946
3970 9156 567
3516 1160 655
2619 1989 867
4589 6462 -531
7779 3553 -991
2631 8448 645
9139 1721 -963
2758 66 -529
2566 8610 -303
2325 3039 901
535 42 -550
7897 3200 -183
2777 128 -965
1447 3865 -92
8051 6954 130
3760 5933 -949
1569 5140 -397
8081 5969 -979
5317 1139 -790
5333 1986 68
5566 2914 -906
7704 9457 416
5313 511 422
5444 4055 -168
4840 2018 -310
8181 3782 822
5479 1008 -51
1415 9311 391
6687 8744 809
1066 3682 -801
6786 8513 -654
7327 254 -43
7276 288 495
7983 7216 -606
9371 1977 -286
8306 8905 -403
8071 2157 -584
5197 7864 219
613 5059 -460
5573 2303 395
1346 8439 -446
4050 1709 -347
6992 3085 296
8298 201 191
5750 639 750
4837 2059 -851
840 2852 -291
5416 2069 -816
1416 5922 64
3723 7060 -443
6238 1466 -944
710 2580 -738
210 3490 -271
2082 7730 491
3489 6844 -285
6042 8706 370
8240 6058 711
4691 6244 -225
57 4674 882
7338 6500 -221
8762 1102 -855
3992 5322 966
6929 425 872
4478 1616 268
2246 7221 -213
3127 7412 -401
5372 7198 276
1621 6086 696
5874 5644 -418
7003 1070 786
6649 1330 -320
4296 5382 -800
5325 8186 -536
6072 5148 -966
1745 3760 910
2323 377 369
9131 747 -40
9157 983 322
3432 1299 9
5177 7490 -715
7900 232 896
3617 4441 -868
6574 8987 10
5873 5029 -876
6788 8224 -427
2870 7945 72
8191 7935 284
4225 1416 -423
4110 1536 -88
5209 2029 616
187 2413 801
8927 6836 80
3744 4454 636
6201 6319 282
283 8328 -563
5640 4352 -716
2382 5518 168
8026 1596 115
8977 4718 260
6795 5453 -15
3994 5772 278
6644 2983 207
8903 3363 -583
869 6388 -75
1716 3803 -254
334 8292 -106
1912 2616 216
694 8728 -692
5065 682 767
935 3863 855
4517 1793 657
8385 4138 -430
4596 7738 65
6686 5167 -448
437 5577 -167
4238 7752 284
3532 7723 -820
6301 3532 751
3693 1582 -556
5656 9424 -593
4627 1776 167
5 2010 226
5649 3308 -905
4661 3373 -684
6374 3025 -536
4586 1961 -882
5231 3100 -197
545 1121 -237
6617 750 285
1019 7704 75
4447 7531 728
2277 2194 -698
7061 7864 -71
8598 4401 -5
8393 8667 -817
9119 1105 92
734 7281 619
2862 6169 671
1996 2164 499
118 9105 554
8452 4805 -891
8674 971 266
9430 8711 -919
1546 3779 418
5840 3578 711
3963 4970 639
5935 158 664
3461 1233 193
4727 3651 -35
5869 5320 49
6411 6448 22
246 630 983
8963 1963 454
4689 4739 570
7096 647 84
3309 5266 -276
7382 7271 404
1538 7022 -144
4736 1133 573
8626 2249 -893
346 553 -894
9442 4348 -723
7337 4909 997
4578 7302 -728
3026 9001 317
6818 4719 780
7300 924 -874
602 5445 -150
6319 6140 -989
3090 193 748
3160 9292 612
3767 8023 -563
879 4513 797
2786 3615 -228
818 2518 -938
9178 8306 172
552 7286 990
7270 1636 -209
7920 6718 165
5841 8926 874
5339 4922 727
8736 640 524
1050 2357 -475
2111 306 -621
5246 8852 262
2435 5734 799
3273 979 424
6596 8468 -852
1738 4029 801
4645 6282 670
2588 4415 -862
840 6355 412
6384 2513 30
3925 7437 228
6768 4194 -483
9421 7789 -925
2045 8427 746
2826 4935 -724
6363 5985 -185
2357 4131 755
1441 236 78
2183 8315 -622
6018 3810 -735
2915 2204 -467
4063 8973 -758
7338 8201 -818
3459 758 951
7210 3603 332
8125 5693 -136
8269 2761 -990
2166 5203 921
4967 2425 -358
1890 6723 -234
4924 7148 759
4950 5051 914
1674 4597 -564
6650 2114 -215
8933 3506 249
5771 8435 855
3327 925 754
3288 3881 992
1876 7968 -273
6189 6065 656
9223 6734 -414
1834 2959 -947
7519 7643 225
1626 6044 -879
2292 6542 -842
9515 6367 435
7570 4549 -792
765 9281 751
687 9121 740
1785 6290 -443
6306 4704 -818
8908 3539 998
6071 5278 237
8013 8863 969
5689 3530 -351
555 3126 676
1711 8541 -143
4084 1623 527
5586 3499 502
7898 482 911
2213 5598 556
740 8442 -764
7934 7240 115
3790 6405 498
3257 149 568
5127 8891 912
62 2702 -567
2934 8534 679
5901 159 -514
3261 5452 224
8471 2256 98
7456 2348 928
8775 4854 -896
8983 347 -243
6492 6246 134
6594 4367 -652
1775 5220 -953
2852 814 867
560 3728 -846
3924 8573 445
8892 3164 486
881 4822 204
1806 1994 -653
6535 8911 314
7923 8504 848
2133 6280 113
9467 5674 -625
2046 1290 695
1508 5578 -502
8694 2412 -914
1506 6891 -445
277 1214 941
3495 9242 -757
7006 5593 273
7596 6744 -664
2700 3286 988
891 6065 -435
902 935 -691
2099 2074 -162
7877 4384 260
7314 1566 -641
6165 2273 -590
467 4331 620
6385 8984 -125
6897 4493 799
4951 4787 -618
2775 1782 -885
863 4487 789
6219 8683 -8
9285 7887 375
1314 2881 114
5045 1754 143
7510 5590 794
3724 4216 140
4721 1530 -958
6601 928 -169
82 3532 -471
567 9307 -909
6874 8491 408
9395 3938 64
9359 435 -315
8859 5779 510
5804 7795 -794
6298 5157 -108
2328 5705 -164
81 7800 -488
2598 6787 863
9461 7156 -898
3606 7386 524
6532 3193 -845
8995 4048 329
5595 963 815
8535 579 797
4735 4195 -896
8137 4916 -898
1529 1176 -537
9319 9421 829
7515 6436 882
1920 7376 -435
4452 1300 269
477 9086 630
3184 2231 -375
8439 7008 178
3335 3423 -162
1589 8994 -65
1116 19 780
7253 5609 676
6622 8288 -538
7004 342 -745
5634 2351 -461
2986 623 448
9156 2531 811
1912 8196 407
6511 1636 779
1860 8806 680
1345 7646 -385
2585 657 -118
8836 6289 237
4064 790 125
7756 8230 -27
4466 2803 131
774 5492 -849
2143 363 -719
7955 8434 521
8998 2219 -779
180 1978 -539
6172 9107 -530
8506 3812 262
5433 7348 -637
509 4143 339
8537 2674 714
4616 9431 -105
8725 9322 -486
907 7787 501
7820 7281 62
8478 6139 705
1768 178 -689
7142 3764 -185
4684 8179 328
797 2664 -900
2950 9167 -519
9207 3608 570
7546 6139 -461
5190 4407 -586
9081 3476 -431
4363 7715 551
525 3252 -36
9319 8674 -759
6351 2093 -902
499 1416 -924
6467 5136 657
4756 5558 330
4072 2287 -229
6023 4446 -159
2981 5000 -818
1449 5913 429
5030 2397 -812
6996 4905 179
8667 1257 -263
8670 996 887
6812 2344 -935
5907 2501 31
3714 4843 -137
2611 3531 -541
24 2292 -46
1346 4612 518
131 4284 586
404 8129 -327
3648 928 -820
737 3049 593
8491 1024 703
770 8996 120
6596 1348 -569
616 7440 -960
8821 8069 8
204 7738 4
8344 6707 682
9496 5733 162
6479 6748 421
5816 7849 -906
4517 3501 -451
9128 2361 -251
403 5222 -99
6638 5842 233
7781 8689 954
6060 3963 -861
1369 6980 264
4226 577 -718
2835 2950 352
4489 1870 -375
7639 913 -506
5929 6411 858
2305 7608 50
1298 8051 -997
7409 502 -499
8294 9040 -545
3398 482 -860
1031 6793 -558
9206 8319 172
1028 6784 856
4605 6742 -883
8796 7853 963
5621 162 -576
6972 6640 -791
6571 7149 -768
831 7502 -806
8093 8460 -974
415 7813 5
5990 7054 486
2675 5868 -177
7284 6765 352
8433 6088 -691
65 6805 -273
1200 2028 -829
6538 1939 272
7287 2783 430
2791 3610 -94
530 6145 940
8039 3098 454
6595 3586 -287
6035 9457 526
7926 991 -308
8877 6838 494
1817 8061 937
7184 8554 627
1375 9328 814
6935 4153 652
1273 7437 -663
7700 238 187
7160 8156 -66
2507 7230 268
5818 9157 -193
1127 6287 -635
5599 1899 662
8477 2441 59
7073 3923 -998
1196 7312 -693
9043 5382 -427
3337 5480 315
4335 9438 -350
5369 2390 393
1731 5794 680
4616 561 851
6789 4859 -453
1410 2156 -282
8883 7842 -899
497 6320 -852
6230 6670 903
9458 8202 989
3646 2745 146
6600 3162 125
3603 64 324
2511 2821 -298
3209 4635 -912
2333 7622 749
1603 42 742
1417 9489 658
3062 4746 -309
3268 1887 -122
3036 1924 85
37 3370 253
2372 3719 -958
1052 2512 700
3379 8327 -375
4685 7893 694
2860 5499 -858
5550 8446 39
8830 4800 591
3980 3407 -122
9423 8051 -62
9458 3235 -258
4677 8574 982
5286 207 -447
248 2393 -620
8528 7476 71
7416 2467 458
1579 1838 653
591 6073 210
2402 8496 -54
5292 4936 285
9472 4962 293
6900 3439 530
2231 8667 887
8313 1381 379
5251 1653 -725
4411 3230 96
7194 7798 -458
6801 2595 -67
1903 4019 -955
6191 5287 -107
9216 8510 -736
7660 2434 -345
9087 8739 -822
1647 3013 -321
3186 764 181
3573 2134 -473
2623 4312 -526
8097 2233 -860
4838 6992 -891
2567 5848 338
694 7950 -978
5734 7184 -738
4343 839 -532
7069 4785 -786
7732 6407 483
908 2673 -885
3969 1262 -230
4915 7810 -713
5224 8305 908
6745 8888 -717
8661 2779 -889
7137 8145 -670
957 8279 476
3178 2702 -48
3980 5799 4
7296 6828 0
2571 4037 -218
5782 9348 -227
5435 5474 429
9269 853 -252
5584 5085 -857
4375 8164 89
7281 6652 966
6734 8541 -727
8875 1931 242
8914 5866 -522
1936 5105 -904
8155 1691 -931
2001 9264 823
8436 886 -997
3523 7412 165
6429 6898 644
5827 5316 443
607 3606 -417
1216 8046 -644
2719 7387 -118
4996 8583 -627
8392 1825 981
6388 6687 -591
7937 3258 -343
2658 5146 -236
8102 3537 49
5005 4881 -290
1998 4584 870
4485 2323 -379
580 2259 287
3106 8067 -718
4060 8286 459
3801 8171 694
4935 3708 -184
6498 1519 -929
7113 5935 -413
2380 1842 -103
4996 2182 324
8576 6970 192
1563 8967 -74
8064 8551 -985
5258 52 -60
4466 7461 -303
7657 685 996
6388 5065 -46
7868 6544 -681
8200 932 -987
8311 8298 -469
8201 675 -483
7821 7247 577
9298 6320 871
4850 2276 737
9432 7212 140
1346 5766 -367
8824 9105 -411
6780 7495 931
5184 3138 245
6600 3926 918
1661 4149 -609
6824 4775 834
4114 2392 543
9182 5809 -749
1878 4281 -590
9262 5266 650
2930 3746 785
6792 4410 176
9485 1347 598
9005 5840 232
3464 5703 -286
7154 219 -163
3150 9368 -707
514 7393 -939
90 5123 -438
4204 8809 -325
792 3727 520
2732 8845 -835
7565 7313 20
1875 1663 826
6126 4202 438
2200 2770 -391
6026 2117 973
6818 478 861
438 1529 -643
9279 693 113
8357 2176 810
4655 1807 -682
7620 9372 -349
8019 5568 942
2115 2840 -688
8711 3860 -605
4774 1649 275
2615 3715 910
4734 9236 33
5407 1 -24
64 4842 264
787 796 388
4710 695 164
5133 4562 -223
1514 5110 799
7984 6247 365
3640 8776 749
9335 5539 -554
4226 744 -104
2758 3557 -22
5898 7957 -894
1850 9440 -469
1054 1872 10
325 5297 -982
3853 5281 -669
9022 5346 634
2942 7251 941
5065 5570 885
4743 1211 503
3778 6644 -281
6774 3257 606
4938 6579 -747
7276 3142 -711
320 8302 690
3813 1631 -926
1325 5480 409
3330 7511 -194
6632 512 -888
2226 3929 -8
4831 2774 -13
8208 8192 -629
8270 3812 -465
3066 7702 177
8473 2738 29
7759 789 666
4949 7916 829
3852 6633 -171
522 179 -496
6290 5702 14
3357 5188 222
7616 7923 -852
3088 7363 734
7624 2673 194
2871 5677 405
7352 1318 949
7470 4159 483
9412 6926 349
7408 8510 -302
2333 9123 421
6375 6009 738
8904 5161 616
5113 1435 -503
1322 3038 668
1483 8986 -195
4242 3327 28
3099 5612 -946
5411 9514 202
6861 8089 -126
4944 995 790
7495 2229 988
3607 2253 -228
1041 6532 -370
7260 3377 183
298 3530 549
6108 5204 -414
1612 1115 -137
8767 6495 -968
1751 385 399
8493 832 -84
7188 5265 916
267 1017 -477
6429 2689 -779
3764 7769 367
4159 7357 -436
904 1439 -457
1905 2903 337
616 8261 -996
4260 4005 294
9379 1278 -690
5414 3672 420
1299 6721 -285
1934 5798 -760
682 4402 -497
6328 238 196
3217 1117 -597
1100 676 -483
7300 7449 852
6656 7451 -803
834 4922 486
1898 6254 -179
7436 2128 -38
2565 3361 221
1722 7442 -898
5321 2939 188
1157 561 818
4047 5744 -331
7257 7723 13
4358 5327 418
1577 4186 -737
9267 2874 -576
670 3649 -499
4274 604 -141
6543 3442 -554
5078 3572 -589
423 4743 997
7330 3329 666
3991 52 65
9181 1906 -773
3251 1276 -887
8145 7255 -696
3266 5462 -595
4896 9267 -475
326 9295 -926
2635 5650 -891
1243 1883 51
499 7610 8
5865 2063 -404
1496 5963 -508
1141 72 -949
5960 7586 205
526 6965 -783
559 8153 -438
9381 6492 149
2080 6409 662
2644 7484 282
1037 9058 597
796 3444 761
652 8677 -780
4365 4939 -128
4660 4115 213
2378 9288 615
304 5314 -7
4550 1989 -961
5343 6198 -540
3047 8653 405
5905 4279 218
2660 3822 -305
5217 9308 -997
4136 1787 -72
3255 5936 -657
5335 5361 102
5254 8076 -351
7198 6192 -701
2016 657 -922
6546 8641 -302
6601 9163 -979
5040 4070 213
7319 3083 -686
3610 2788 591
2019 5499 218
3720 1828 -50
3096 8671 -132
7114 7657 596
1705 4504 103
584 1244 700
7227 3623 706
4487 2574 -433
3727 6044 -365
9351 7711 646
5677 1160 -422
2559 4934 -38
5587 8371 942
198 8837 211
5534 647 -785
4140 4598 -843
7859 3741 -954
3489 3396 -827
7717 7823 -752
8576 6689 825
433 605 122
6199 5922 -139
7211 5033 -968
6525 5561 -805
8375 2535 -980
7242 160 -905
6068 8656 805
5382 265 297
4152 794 654
2655 7416 -624
9472 4725 926
5671 2445 -213
4317 2764 793
4967 7996 741
1419 8699 573
8966 4192 -118
8385 2077 77
2323 2047 -622
1673 8120 940
1698 2493 716
8766 3749 67
4424 8960 -26
5284 5506 -894
8353 4457 978
5749 8488 681
1402 8092 -916
6841 1232 849
3525 6683 -93
8029 1056 -67
9027 915 -533
9087 8216 532
5347 4469 665
5250 6648 -615
726 2630 -221
9191 7056 158
5610 4487 -377
4341 9230 -453
5872 8458 201
4664 7620 608
6660 9103 481
5920 544 82
6925 5817 843
9477 8436 -757
6797 2048 800
281 5359 58
3571 9303 414
9426 983 -540
2239 8959 -502
3131 8953 -459
2108 1726 -619
7084 2958 49
2558 1576 348
1567 5407 -984
9451 119 784
3563 6765 -86
8899 4060 -430
3822 1649 209
960 660 969
4842 5997 -813
5892 7517 671
6210 7949 -372
3963 3692 -840
4778 7244 650
7424 2266 219
3021 9114 247
2204 3163 683
2462 3130 869
8782 5748 836
1334 1736 -617
6825 9452 9
7845 6689 857
6847 1107 -900
6018 1301 -627
4610 5060 -193
1406 6426 821
8458 5646 -512
7064 5284 966
2675 8256 508
1263 473 -147
3097 3048 549
4134 5848 -954
3666 3729 240
9463 2642 875
2123 8278 -652
8052 4533 15
2400 8477 820
2227 3529 904
4159 1227 -448
6159 3347 -341
7112 3874 843
8739 2573 -663
7568 9434 183
1725 1178 611
7802 8514 -954
2034 3224 -877
6135 2499 418
5541 4214 -652
2198 1451 930
9487 2767 -263
8174 7884 225
6732 4949 -280
8123 8226 -26
6826 4557 802
3826 4744 -262
7340 257 -838
3840 3916 382
1942 85 -370
3018 9348 786
783 4520 -926
1223 8936 -518
9448 1936 757
8041 9087 -301
2911 755 310
199 3796 -414
3893 5990 734
282 5702 234
1749 4479 -468
3951 8421 379
337 7896 -75
3002 6397 -761
7823 377 -341
4101 9047 19
8233 4583 -190
4773 7672 -410
1972 1225 579
3951 2045 -274
5374 7930 -713
1380 9138 464
3050 4269 -490
3631 3541 -34
4713 4130 -698
6673 2638 783
5676 927 -528
2385 3501 -747
2638 9481 745
8501 7914 -335
2169 8736 448
7777 5232 682
6305 5256 -991
621 7529 -637
9208 6139 -472
485 156 960
7157 1052 92
6941 6836 -434
2502 7087 982
6904 5178 -747
1064 3597 317
1925 8056 -859
7339 8646 210
1798 9485 -980
6466 904 -364
800 5359 -752
8557 5899 840
6171 5284 -215
289 2034 -661
4883 2183 -118
7043 2948 836
7083 3087 -256
1751 8428 -742
4378 8325 564
878 343 239
9449 1448 -582
4291 5428 577
3198 2091 -379
9271 8238 -808
3333 5727 746
5557 2609 231
7288 1168 102
8347 5757 494
7194 2052 451
1883 1025 382
8901 5619 275
5247 8019 496
593 5702 -208
9480 1538 -843
3492 5824 -831
5599 4535 -504
8171 3668 -798
5965 2491 524
4422 2322 -391
438 1838 -521
1048 4183 -724
4645 998 483
7772 5705 -16
7605 8517 625
3161 6467 -543
7832 7275 -965
4378 554 -401
8597 4619 -565
5579 7389 116
2019 1488 -59
410 3438 -620
1340 9094 -637
580 6916 494
400 4473 939
7266 4007 -630
1328 7610 -449
8414 7411 282
541 6317 304
9097 4694 479
9106 2059 564
864 3591 -617
3589 1212 -70
1608 1340 327
2298 5632 -410
91 5554 -671
2740 5957 -531
2734 2311 -832
3614 8910 105
9022 3201 -699
9137 7900 626
6205 6048 -763
7957 3636 -661
5527 1136 -439
3192 6412 49
2355 6490 -717
4347 1988 -116
1408 3814 -509
7835 7061 -431
7739 4093 -324
4381 8710 130
2215 7514 -187
3289 1055 -479
5726 6885 9
1686 3043 -144
