20
972 1932
613 699 406
682 576 805
51 338 264
357 751 385
668 708 458
716 324 672
470 266 465
313 302 272
157 660 334
455 422 753
426 162 298
61 562 684
461 214 399
63 327 469
445 518 385
137 479 924
40 440 557
662 487 767
480 336 720
788 340 611
474 110 292
581 497 808
385 241 474
84 679 64
498 243 695
648 666 68
587 414 847
251 713 415
438 711 149
660 223 528
29 729 20
200 238 529
766 735 474
372 92 511
177 493 231
266 491 277
742 193 461
553 533 761
229 766 905
127 563 558
749 551 585
363 47 536
200 795 707
378 297 887
366 364 226
428 134 73
172 304 255
372 491 133
233 143 601
206 593 365
780 639 943
445 245 668
595 660 652
783 810 301
455 694 161
33 185 904
384 490 817
339 478 719
665 772 46
397 275 724
285 319 231
425 58 364
10 302 204
29 199 645
372 409 764
596 457 59
373 447 792
556 771 903
12 568 411
738 721 602
815 143 329
183 254 550
651 762 969
411 679 581
350 49 25
16 730 787
330 650 59
516 364 566
89 92 984
736 21 833
694 154 589
286 330 102
793 611 951
338 407 639
635 277 638
359 374 139
638 518 171
434 29 909
495 282 60
251 403 981
489 690 308
535 99 992
675 338 576
5 130 937
63 82 786
533 781 427
403 653 908
60 75 670
743 122 866
377 668 44
698 246 458
75 791 245
544 134 226
695 253 182
283 788 571
532 138 229
510 672 750
246 261 267
82 588 638
116 67 420
123 736 832
735 639 209
25 87 161
247 315 789
770 265 393
95 531 312
312 806 305
585 99 150
375 77 623
293 409 823
451 580 572
581 298 277
285 407 407
594 387 985
657 761 509
2 504 820
711 804 447
154 332 53
468 177 469
626 387 339
613 590 805
300 705 862
259 474 223
254 203 123
610 728 484
610 70 778
353 219 264
302 771 31
157 290 564
240 766 385
717 278 115
70 89 461
168 327 184
661 696 130
468 673 975
574 441 378
341 740 373
44 455 534
368 58 527
783 807 425
106 680 447
337 652 822
314 81 608
35 527 767
738 404 890
700 389 377
639 76 213
312 203 349
734 558 674
526 724 69
665 44 827
677 7 551
55 400 586
12 465 865
168 620 222
403 150 388
83 49 609
580 445 816
44 232 668
306 656 431
225 764 744
485 437 315
358 46 865
430 489 600
412 552 201
176 243 328
7 12 567
763 363 500
295 269 993
96 508 960
337 11 297
219 556 893
732 56 621
177 246 299
519 370 831
178 173 538
613 589 898
462 681 566
393 402 819
537 458 110
500 368 590
154 179 672
91 549 775
766 701 436
251 493 501
49 615 73
578 430 534
640 589 676
331 734 661
505 209 521
431 798 828
354 711 74
153 284 352
775 527 469
14 764 969
679 208 278
717 748 762
95 589 371
274 603 895
418 343 714
179 1 565
46 214 50
286 759 875
538 539 145
734 405 799
555 641 194
465 553 387
416 608 469
378 80 326
692 153 30
160 470 265
29 424 301
788 207 252
473 714 51
669 254 807
272 534 285
700 542 513
395 60 39
347 501 403
278 522 137
703 757 123
35 510 405
768 516 761
48 688 486
739 85 741
600 387 754
698 641 357
655 373 73
88 313 389
42 693 278
217 674 75
483 94 958
578 392 902
283 769 529
698 108 882
202 412 725
230 524 365
708 780 849
612 138 854
170 456 717
693 443 590
664 425 740
197 530 501
701 127 391
585 800 269
735 572 603
599 444 136
275 218 590
719 717 914
478 183 638
679 395 604
742 750 380
319 816 747
163 386 496
630 163 694
141 502 221
249 620 770
76 133 379
784 455 502
682 766 885
53 413 153
527 240 744
139 203 140
655 400 245
624 400 287
693 739 183
588 162 342
332 251 157
466 82 68
705 752 635
572 588 555
325 386 913
156 334 430
394 426 79
64 640 894
620 736 412
13 274 601
556 75 887
577 93 740
92 753 508
200 89 415
513 411 883
555 493 960
287 125 774
659 508 513
538 659 996
556 652 378
582 22 296
737 110 65
342 679 805
364 358 633
602 256 675
214 579 476
434 666 900
556 779 680
18 269 177
333 176 532
678 133 656
185 266 571
754 537 704
601 492 393
801 237 934
92 355 234
125 305 312
402 341 4
35 425 705
463 430 602
72 200 227
794 388 906
575 20 569
286 415 697
293 725 642
129 362 123
472 793 714
213 323 899
545 402 911
363 760 188
29 647 172
386 764 285
543 332 760
539 311 331
773 466 215
639 718 728
198 565 383
377 535 620
423 744 198
200 130 355
217 93 892
371 715 444
405 182 106
198 477 567
105 690 603
161 677 926
760 593 476
424 87 471
508 159 261
125 667 445
240 265 712
162 585 443
481 637 908
134 73 470
39 40 948
248 551 693
444 482 208
37 276 604
462 817 315
359 238 188
545 334 385
354 291 31
651 262 383
584 229 763
185 555 279
38 25 119
773 564 46
603 279 204
671 266 913
490 703 641
761 293 261
489 247 852
716 110 116
512 255 605
705 700 596
244 517 108
463 634 800
91 55 277
10 124 479
219 579 964
325 92 972
263 146 830
779 418 4
285 518 606
480 630 691
780 722 113
469 723 569
644 259 951
564 722 492
224 794 193
519 635 386
588 43 378
275 475 122
408 66 315
308 344 160
147 608 623
393 533 419
217 437 478
752 400 992
14 398 231
394 355 322
269 389 633
696 795 329
229 789 206
752 13 868
17 454 995
216 589 782
543 185 241
26 756 263
67 530 299
259 278 465
529 518 402
525 463 371
786 286 335
266 213 215
172 517 672
194 624 377
715 271 597
239 444 843
241 673 904
272 80 888
60 196 137
411 681 521
321 569 215
99 341 830
431 337 689
157 385 705
263 148 978
588 382 560
251 314 585
388 42 852
398 807 257
317 236 442
663 99 578
757 655 186
282 386 55
593 625 174
611 579 605
609 545 874
128 392 374
230 189 358
809 730 223
616 474 999
742 413 355
764 294 579
170 272 115
218 429 933
75 264 338
538 641 407
493 81 82
345 276 973
289 704 504
641 334 106
222 717 269
191 229 229
578 353 812
467 194 347
753 278 669
421 67 69
178 497 195
616 762 955
142 160 214
391 342 736
708 547 713
190 300 613
695 185 36
757 603 359
342 71 988
302 205 251
80 160 373
173 128 16
444 407 486
617 597 719
522 422 707
607 780 935
168 775 187
528 777 578
25 205 904
570 422 12
492 688 237
182 293 705
472 343 75
697 676 987
594 500 907
157 292 858
483 414 457
290 21 420
757 238 300
35 474 745
377 399 182
668 19 133
351 43 975
454 322 123
503 769 161
63 586 309
553 546 969
112 608 80
144 87 909
319 269 742
781 439 271
87 568 395
543 538 24
294 443 132
571 178 481
816 504 310
713 26 486
595 278 133
397 208 396
122 420 660
502 428 607
423 625 646
14 746 626
531 37 938
379 436 156
217 342 443
258 127 620
331 131 603
97 311 523
597 718 128
46 13 107
687 223 176
147 676 706
793 99 459
440 462 916
767 461 592
189 485 87
679 553 31
302 675 145
751 379 11
20 595 234
183 387 39
391 747 836
773 533 373
453 808 892
683 352 385
805 766 175
224 362 994
93 283 510
1 253 358
676 740 197
16 190 248
613 266 904
7 146 158
739 164 993
627 340 247
158 450 245
174 675 648
723 541 100
577 170 781
120 737 292
746 376 260
424 228 444
219 205 616
378 552 175
439 534 163
142 555 950
574 783 198
532 219 399
47 302 334
453 146 319
144 509 406
127 160 573
290 317 813
21 46 589
305 756 228
506 254 835
135 531 641
331 814 160
470 459 379
671 21 972
144 723 485
357 270 734
67 107 402
532 113 941
359 165 524
508 18 984
253 140 100
649 394 245
707 273 911
335 673 68
68 692 284
307 276 697
62 383 151
450 234 806
112 63 972
398 305 785
260 140 821
415 487 97
558 616 573
35 746 598
588 305 100
694 507 637
474 545 157
378 176 583
747 351 871
694 56 237
589 383 172
597 192 425
94 275 902
716 621 280
437 708 253
56 228 874
500 795 734
760 685 458
628 261 294
660 450 124
104 619 733
75 322 512
640 140 843
58 569 520
195 732 254
819 392 404
222 186 51
192 174 578
564 345 361
671 677 99
338 442 160
761 187 511
113 515 929
730 554 175
231 118 623
636 423 810
788 357 267
2 445 420
676 691 75
120 747 497
26 71 553
812 487 127
559 76 532
638 286 77
771 165 935
572 785 101
197 23 307
407 762 759
275 446 22
802 489 944
51 37 3
159 626 798
340 219 913
507 30 720
25 605 489
614 242 108
345 394 707
575 524 991
679 459 523
168 283 711
577 640 654
76 644 640
483 410 303
250 488 830
47 350 234
71 639 913
453 808 651
452 275 176
362 140 797
483 328 906
703 641 793
169 516 203
66 707 216
105 364 125
818 602 213
171 656 607
497 332 330
248 288 601
165 516 454
420 271 81
16 451 154
152 379 461
758 565 592
491 720 905
553 14 321
572 57 80
549 57 95
404 787 479
474 666 436
222 784 236
515 578 496
426 463 621
522 745 626
79 686 213
783 813 725
299 561 14
214 520 513
435 689 801
457 203 367
516 617 119
134 393 930
656 281 523
141 244 732
709 670 453
551 410 966
138 804 116
417 518 592
771 815 380
550 114 794
182 694 432
436 64 521
683 166 889
147 777 561
726 427 750
584 571 23
320 203 278
270 447 574
374 709 951
622 606 87
591 27 916
703 494 506
324 709 671
748 655 459
709 364 644
85 355 86
144 79 373
115 36 940
423 104 285
517 400 602
37 719 126
124 403 308
786 11 671
635 82 160
317 715 115
687 558 221
357 613 959
547 274 381
699 596 362
133 633 585
527 565 485
375 113 79
776 323 657
194 574 555
667 559 5
766 755 395
191 659 814
283 490 308
787 384 46
151 184 231
71 817 170
691 270 869
488 405 907
341 377 815
701 98 866
755 818 450
798 467 587
386 659 158
245 660 215
254 373 949
423 687 400
347 780 834
347 78 178
44 135 67
713 330 205
115 324 234
163 680 19
150 311 606
120 400 629
230 146 281
373 90 309
667 49 35
653 597 491
439 599 76
616 420 137
317 51 973
245 623 170
678 658 213
422 415 385
315 667 497
41 430 424
52 769 189
727 333 664
354 306 74
311 366 41
768 751 880
199 89 131
6 207 209
77 160 98
10 537 609
206 100 195
345 526 753
674 89 706
159 236 831
720 565 758
28 752 403
780 255 322
576 213 946
479 59 775
634 208 276
626 67 62
470 501 832
91 256 316
93 789 67
479 255 86
525 451 861
360 499 790
703 660 331
580 343 608
36 173 671
209 686 110
268 812 669
488 29 802
482 541 563
813 18 106
130 741 962
475 47 318
280 621 13
76 601 226
651 569 582
11 337 100
394 748 646
703 618 168
788 131 66
326 247 631
250 398 72
711 536 855
789 241 13
78 599 137
240 134 278
104 330 827
169 123 992
599 541 187
93 48 405
747 562 551
614 70 633
482 704 456
53 777 542
7 402 840
564 613 176
477 749 646
308 595 949
199 298 748
399 758 35
658 776 637
273 230 778
385 660 883
530 336 748
5 683 345
472 466 193
35 574 589
457 440 92
814 480 44
690 185 308
172 138 661
420 98 73
220 646 962
197 695 797
92 722 486
385 673 785
628 30 889
478 475 742
126 370 972
525 599 838
338 65 945
817 276 755
198 586 799
712 132 77
446 177 42
409 7 514
303 767 850
298 295 864
715 439 403
386 399 858
694 114 582
681 534 370
691 614 843
276 195 826
14 78 673
472 223 451
52 751 720
380 355 785
376 189 340
47 330 502
682 473 905
328 584 371
182 745 221
393 146 964
510 246 184
779 726 366
285 397 132
681 146 902
84 571 120
550 328 403
13 184 225
510 52 590
103 537 170
517 662 938
389 656 935
611 401 889
487 144 81
270 467 961
119 363 179
212 81 464
639 260 171
281 580 975
794 293 653
492 111 532
639 819 962
431 148 686
259 350 884
281 549 436
434 256 642
204 681 337
256 340 901
258 722 592
560 284 83
577 59 7
760 395 455
617 120 654
166 741 138
100 84 382
795 708 972
340 175 968
285 698 531
813 233 406
687 748 672
631 694 364
466 100 316
190 380 908
116 386 509
62 593 198
499 800 84
395 589 248
677 659 566
201 761 371
224 72 503
506 155 4
485 294 68
273 405 446
99 180 849
494 397 221
79 380 416
783 308 964
40 125 437
264 347 186
208 115 852
198 758 273
722 423 937
168 536 920
392 416 985
436 357 955
18 461 403
523 196 772
717 782 434
368 10 102
332 222 368
314 157 321
300 60 973
543 56 588
87 341 856
620 702 877
700 167 912
435 37 722
174 544 745
79 699 614
319 200 948
683 720 833
158 18 506
559 599 973
484 618 27
63 568 728
246 812 846
558 754 863
489 650 327
814 277 608
287 49 577
776 240 172
762 371 269
73 20 595
15 73 901
641 577 138
295 731 125
698 804 664
691 122 138
233 780 960
444 478 363
436 479 204
651 181 870
630 81 13
610 157 444
300 526 141
372 801 334
775 248 197
149 347 441
710 522 808
692 139 607
299 605 92
109 208 184
460 134 834
79 706 916
658 469 632
2 6 216
592 497 315
398 419 448
725 628 53
375 206 906
677 513 679
57 454 42
234 95 561
31 650 63
565 342 264
314 671 709
365 107 807
628 153 475
343 191 79
206 229 519
698 490 880
679 662 632
715 360 894
579 43 60
346 100 249
358 562 94
50 372 567
677 162 383
253 249 881
493 229 356
211 491 157
512 386 48
777 574 562
195 372 273
618 242 495
378 99 690
70 380 680
441 178 450
687 704 311
133 265 444
423 669 891
118 758 612
122 648 579
508 734 507
173 202 146
249 372 323
148 193 107
482 236 911
83 676 609
16 129 544
509 123 433
727 678 947
492 294 588
224 758 981
212 743 463
536 154 651
99 727 476
80 695 196
278 413 750
32 327 979
697 544 617
774 743 556
393 665 507
560 424 592
531 546 806
548 629 732
272 285 171
135 548 698
293 557 960
365 769 419
245 431 402
705 153 242
669 288 148
729 790 194
537 520 625
652 34 852
682 721 840
816 789 454
352 559 137
236 689 490
311 534 504
562 677 195
243 356 538
538 95 130
755 39 795
584 787 20
639 637 53
242 254 104
344 464 627
676 556 362
400 70 282
506 140 845
300 351 889
4 161 340
636 424 294
724 122 718
67 783 657
306 413 774
128 394 115
546 93 50
193 363 282
103 378 597
500 147 249
438 632 261
59 438 469
51 273 726
494 144 271
599 765 163
666 418 704
410 12 402
397 470 904
304 801 875
107 761 606
712 408 735
289 659 424
523 490 6
411 145 884
26 113 426
329 590 35
732 697 547
184 417 142
87 62 56
621 643 537
120 442 169
201 219 740
442 258 636
772 321 368
27 510 503
712 472 530
313 396 70
676 625 274
454 608 43
798 413 238
598 549 537
476 531 731
257 772 618
233 811 727
435 755 297
469 810 913
814 300 633
413 178 880
183 540 697
392 627 670
257 720 891
413 549 198
436 303 392
107 780 388
673 749 585
776 446 859
196 732 727
609 809 564
787 482 376
620 512 704
80 353 544
201 29 804
448 573 26
146 784 678
436 394 791
108 119 892
96 118 688
723 285 864
73 593 342
246 346 161
576 307 272
274 800 274
727 579 506
82 494 621
262 397 15
166 284 660
287 714 737
100 791 404
403 585 366
79 667 183
199 93 615
482 513 321
589 398 726
441 304 719
265 159 201
585 45 652
82 370 355
324 713 536
490 374 1000
128 43 935
116 291 789
242 574 966
268 73 302
389 260 685
714 80 179
167 96 113
403 139 18
656 469 517
500 300 647
338 328 759
89 772 690
165 33 68
431 816 636
732 656 804
131 748 988
814 142 673
327 670 594
444 810 976
132 218 722
405 306 724
781 26 879
514 149 218
10 66 250
660 753 692
796 454 167
668 763 51
699 607 595
654 482 148
816 469 840
236 276 693
630 704 480
464 705 687
5 638 454
573 166 27
302 170 493
391 112 359
229 502 450
704 740 672
154 374 89
755 804 416
616 380 313
656 320 480
602 165 428
344 355 798
572 723 231
374 229 545
468 69 432
544 527 594
345 517 391
179 517 525
439 244 349
114 657 178
758 745 305
267 65 561
152 92 870
314 807 154
378 356 710
804 563 531
290 110 411
712 322 888
315 264 540
382 647 327
412 740 159
71 596 483
174 621 158
61 579 520
506 737 418
492 72 314
247 521 141
467 587 474
552 709 818
95 471 309
86 501 412
775 682 488
566 463 135
56 809 58
22 717 931
59 568 648
5 492 455
699 452 903
452 722 711
659 523 976
364 675 110
660 387 970
174 84 810
438 664 28
422 142 392
308 580 179
515 382 705
418 57 843
67 69 999
571 250 336
391 579 163
748 741 336
72 716 543
708 423 651
200 613 501
415 71 825
107 475 471
522 494 184
813 538 572
687 707 42
608 168 276
778 569 183
569 500 830
391 98 727
728 453 503
302 491 681
611 570 375
342 196 960
546 141 983
147 169 907
815 747 703
222 505 286
10 704 764
219 125 939
763 36 81
580 103 806
336 414 605
182 103 989
747 648 903
432 138 980
125 232 556
34 817 721
125 326 544
268 141 463
840 1848
177 418 209
679 274 494
761 380 489
92 362 608
413 123 896
389 266 285
593 676 262
158 208 135
152 218 314
192 692 673
593 277 965
91 758 709
199 15 451
216 439 901
385 261 653
758 427 225
668 274 849
487 420 772
470 45 277
597 11 577
526 550 58
448 158 143
518 287 256
437 201 914
290 729 650
49 175 473
815 311 133
418 281 90
521 3 496
544 201 534
58 289 532
753 172 504
590 388 953
86 66 141
768 543 854
117 815 951
767 633 870
560 15 353
754 456 261
358 579 553
109 526 344
395 288 949
730 96 261
341 711 384
468 705 11
427 401 23
279 355 434
143 793 182
445 254 43
24 433 525
82 260 340
756 778 170
653 650 230
718 764 273
417 565 942
35 231 501
222 759 496
830 626 879
621 524 775
444 41 876
549 44 208
43 387 208
623 27 513
404 651 413
469 124 192
84 756 61
276 304 623
669 483 842
647 111 489
727 514 101
12 128 921
731 102 685
16 257 462
444 711 418
593 215 700
353 57 297
744 656 784
771 775 670
606 473 16
358 455 529
801 659 312
590 288 412
528 801 364
293 573 910
522 397 438
160 549 292
57 481 805
536 311 799
149 554 934
319 78 155
103 818 452
319 410 297
318 818 352
112 626 644
72 93 695
553 261 361
181 65 477
740 111 196
355 690 824
221 798 801
673 638 907
680 789 868
364 30 82
473 313 621
109 369 261
347 419 914
325 290 258
74 386 968
78 531 234
641 783 388
170 9 495
287 347 452
455 548 787
522 375 592
376 688 680
240 768 198
337 764 692
230 277 445
131 480 881
592 796 411
447 103 613
379 50 216
560 11 962
321 477 783
424 633 345
477 591 264
123 25 10
748 587 677
329 711 121
639 359 581
16 763 847
360 328 558
623 783 217
362 168 517
151 822 126
217 810 563
800 509 570
74 764 426
535 460 208
159 545 198
291 166 731
96 179 926
432 733 773
633 428 662
560 376 418
839 433 959
52 96 865
553 54 218
460 48 634
53 450 479
610 469 691
97 473 486
520 316 836
618 690 670
204 22 888
486 30 72
305 821 77
81 605 4
459 221 382
507 717 439
731 58 245
177 186 565
25 275 332
783 488 630
257 787 550
695 630 972
258 476 668
395 374 682
340 189 266
89 527 935
552 632 858
218 183 635
551 147 193
271 389 412
671 763 375
176 226 151
364 256 403
357 517 177
4 340 392
103 571 790
824 46 460
469 596 911
64 233 423
697 191 462
392 429 112
341 579 736
150 658 733
327 635 585
281 168 955
250 120 198
395 75 596
51 466 970
153 564 358
544 484 172
364 646 803
127 536 957
200 395 570
548 749 609
391 770 686
754 812 459
104 664 782
27 229 526
617 128 112
745 636 425
213 183 465
365 51 574
672 683 344
36 152 730
617 539 970
454 9 658
745 620 91
171 113 972
426 503 666
548 444 463
436 773 845
50 596 50
774 730 886
24 94 51
467 206 538
597 745 78
503 476 654
23 479 586
572 559 843
89 747 839
123 354 751
18 354 903
719 280 356
266 575 807
450 363 816
201 20 351
720 649 874
391 41 499
639 704 241
8 116 322
257 205 316
295 314 824
452 809 941
652 632 42
752 765 874
77 135 203
177 367 750
540 514 213
663 565 552
158 39 674
765 396 166
354 265 455
90 586 36
401 629 806
585 465 555
605 796 963
349 627 109
479 565 804
300 206 568
368 495 673
789 679 39
593 446 743
195 224 955
405 3 627
823 551 604
477 72 715
547 594 523
135 269 973
551 743 952
683 156 670
362 699 321
525 694 968
6 543 107
526 413 514
498 392 53
445 63 543
783 326 924
732 102 691
31 586 751
176 492 566
374 323 13
764 752 291
234 647 891
838 447 78
89 761 905
354 292 394
217 208 712
248 214 223
400 759 414
363 769 704
652 539 591
315 86 489
18 698 830
309 736 566
593 234 439
159 266 23
154 702 854
130 364 440
487 776 747
246 147 867
317 141 900
133 101 73
782 393 865
835 814 569
420 739 222
13 179 582
246 336 496
653 768 318
603 186 279
169 170 292
29 391 356
321 213 981
717 582 395
310 294 260
116 96 311
823 103 549
757 637 835
493 681 824
291 640 354
3 569 27
264 355 335
728 331 122
666 507 251
358 686 667
490 574 764
209 174 198
177 605 876
283 425 232
209 110 845
96 378 69
695 385 64
96 686 655
534 119 987
321 279 23
711 339 124
132 807 955
162 832 677
745 621 61
791 134 687
650 269 66
545 748 108
496 142 794
457 163 155
227 707 826
623 589 107
788 502 889
693 576 883
661 563 688
67 346 395
420 331 483
721 544 49
529 449 414
374 122 779
673 264 807
96 95 389
361 456 423
732 71 360
791 790 96
436 164 539
657 578 303
495 755 603
744 607 950
529 840 271
810 321 369
608 757 905
261 611 159
187 484 502
375 317 985
176 225 156
567 824 477
107 132 402
431 679 413
594 712 223
98 151 985
655 42 787
645 718 428
544 189 319
657 153 323
267 333 638
820 23 374
103 140 747
380 679 323
198 751 849
684 77 101
492 597 688
738 157 148
462 665 142
264 455 81
403 434 844
497 227 187
473 611 692
570 731 56
117 16 152
41 280 107
755 715 404
288 250 218
160 430 245
517 615 492
263 485 582
322 110 375
27 533 607
564 183 114
152 770 527
154 466 355
639 56 857
187 272 820
711 403 791
185 102 896
241 264 872
381 833 498
275 231 285
490 321 836
234 27 546
656 333 701
280 181 32
248 685 775
461 234 749
786 799 727
254 135 325
190 810 543
672 473 486
608 645 720
830 784 416
109 757 838
435 370 811
633 200 13
788 761 426
98 441 845
272 439 417
803 262 152
171 627 907
783 428 335
585 133 387
804 58 781
447 515 322
680 149 761
818 190 445
802 61 236
399 674 595
353 744 558
732 524 453
703 754 880
773 57 636
176 563 381
170 760 808
232 640 252
301 754 749
591 549 125
66 632 847
9 295 84
424 419 807
618 14 817
838 314 809
429 42 304
501 569 687
30 451 530
93 792 897
120 785 766
422 794 698
265 686 196
66 311 503
678 210 897
54 519 689
412 235 82
736 172 399
150 151 579
96 345 340
763 702 4
687 407 731
285 333 913
375 458 281
630 327 998
182 89 563
805 836 170
682 273 827
765 181 731
513 607 628
398 434 186
786 556 119
404 443 358
547 21 222
201 818 697
85 524 269
148 806 841
599 678 321
283 148 468
223 793 194
126 559 316
218 510 594
335 509 566
28 196 545
315 240 969
23 452 855
25 34 435
175 284 133
803 797 932
303 600 951
660 822 523
67 459 990
337 176 116
52 384 352
588 442 351
840 559 584
707 601 688
640 482 76
758 611 950
327 188 312
572 551 965
629 318 830
319 39 986
672 829 531
576 760 881
660 245 60
689 76 510
806 782 851
736 126 514
29 700 407
377 94 28
272 578 493
738 537 609
450 258 977
31 428 67
639 737 474
188 359 713
698 649 338
312 103 442
314 272 620
117 530 118
575 338 447
465 593 156
635 322 331
176 133 557
104 12 836
84 563 480
94 199 48
404 135 697
819 131 371
592 198 33
697 245 550
254 439 901
530 168 371
619 460 95
138 317 648
660 465 963
330 586 773
28 169 478
583 354 698
545 473 803
704 561 408
238 766 684
419 533 454
117 556 281
796 719 552
130 358 159
698 775 879
701 752 900
715 134 175
169 68 993
55 195 914
391 767 156
189 730 938
394 422 763
641 583 372
730 491 315
462 215 90
647 338 242
211 685 223
787 98 658
308 70 571
606 822 906
769 34 991
690 810 470
340 153 672
234 169 500
597 234 141
724 466 232
763 802 890
713 91 601
397 59 949
816 322 354
194 349 349
742 284 774
468 374 706
96 305 441
265 634 135
715 39 693
71 358 232
109 808 183
446 303 194
698 763 457
468 806 336
57 770 40
646 208 148
299 239 254
183 242 459
89 838 90
617 60 131
417 815 611
648 335 738
716 87 844
458 231 618
352 556 175
511 354 167
327 78 452
712 430 724
459 66 244
36 662 765
26 731 303
706 91 466
445 820 241
721 133 612
629 476 100
145 700 892
611 270 805
596 750 891
102 365 863
39 358 282
708 656 112
3 109 69
135 667 816
82 33 370
251 692 650
388 298 217
771 253 377
292 585 725
646 539 663
200 221 617
714 478 315
48 138 290
776 553 117
195 566 196
613 531 275
42 825 776
377 271 180
565 272 827
8 534 222
4 550 514
406 266 153
634 182 571
235 230 388
330 821 434
96 806 755
761 835 837
753 518 334
446 398 626
439 128 551
305 93 924
683 180 740
95 296 195
530 439 524
688 465 243
469 407 29
438 777 684
104 316 856
621 320 696
132 623 366
13 759 14
317 95 879
686 802 574
65 339 367
207 798 906
672 163 269
758 766 319
448 557 199
741 37 810
740 142 592
526 821 118
500 747 50
4 619 6
559 821 128
463 381 660
319 177 77
573 322 260
689 74 422
538 443 143
742 476 751
87 778 183
494 40 406
467 730 105
804 659 23
457 125 389
248 336 805
629 563 21
196 689 592
636 568 372
324 535 188
250 172 891
601 646 205
337 304 555
823 272 676
513 561 921
752 137 242
727 590 667
252 738 755
160 697 938
529 583 484
290 63 989
292 62 835
584 58 8
715 251 74
435 461 413
577 473 348
829 75 784
65 406 321
292 278 842
343 147 863
648 720 79
840 217 281
81 89 556
132 833 976
79 112 669
715 303 789
525 243 532
347 539 97
152 718 193
655 652 82
194 544 863
74 106 178
544 837 667
753 529 341
238 384 530
790 54 861
322 645 95
656 141 549
716 710 35
700 424 456
634 561 192
366 599 200
457 539 564
371 650 363
330 136 146
408 816 649
204 59 376
435 51 384
386 85 411
264 689 623
329 306 532
585 754 505
364 615 884
424 74 572
217 824 326
552 538 156
818 179 34
503 220 145
15 342 426
24 495 641
611 186 570
554 635 623
5 839 688
681 33 327
363 528 460
99 526 478
82 798 529
248 419 945
718 320 159
391 477 755
154 105 912
45 387 947
153 87 186
37 791 399
676 19 499
775 826 368
452 511 942
331 339 652
162 358 247
447 770 663
552 639 758
506 269 65
793 130 7
314 318 962
310 606 34
297 110 629
420 728 380
260 53 673
229 436 66
417 740 899
520 562 805
427 58 551
484 252 447
562 564 47
294 607 622
629 43 460
774 199 105
691 417 558
352 810 954
573 635 644
829 192 431
137 597 102
364 784 210
218 569 936
595 312 234
308 555 206
347 362 108
68 405 691
830 647 626
128 751 147
151 366 202
289 52 133
127 623 663
749 197 165
223 816 860
246 274 912
798 230 397
553 42 720
473 41 150
109 474 952
686 500 691
818 339 245
577 393 31
15 761 735
510 712 250
787 298 592
515 74 165
165 668 412
352 365 799
251 280 313
770 369 692
766 807 448
158 672 225
232 240 460
76 840 943
618 168 722
138 600 688
53 725 147
238 399 491
419 372 177
463 252 719
230 728 8
502 17 409
791 590 866
668 703 121
719 689 507
281 145 36
164 30 312
413 690 788
193 369 476
642 117 585
631 763 639
227 583 397
564 277 598
648 246 53
140 126 333
795 164 858
539 705 707
140 149 616
139 460 538
554 691 56
276 390 67
788 190 750
747 437 648
282 818 797
635 636 232
8 484 335
492 2 206
74 801 544
261 72 683
723 124 198
415 567 457
279 202 907
460 82 809
776 51 807
529 514 81
425 655 131
274 267 416
442 506 568
572 361 219
568 470 209
143 558 662
774 397 700
797 586 431
166 593 776
818 474 211
34 25 777
840 13 645
748 577 671
155 725 432
522 380 447
290 738 89
208 404 203
769 457 246
25 813 968
489 634 942
32 318 431
393 471 188
165 551 857
739 457 826
517 831 816
789 541 636
807 470 299
57 11 730
95 445 688
218 675 423
601 145 188
401 353 996
87 411 830
676 408 873
486 290 295
473 710 178
827 65 40
578 517 357
456 543 421
364 361 483
799 605 108
821 625 565
215 302 711
399 729 317
839 721 854
816 471 720
709 588 146
584 689 146
609 510 724
656 351 689
107 265 425
462 623 241
821 554 504
106 157 61
365 604 87
364 828 160
334 815 105
428 593 276
101 10 720
236 352 321
839 301 339
462 48 642
699 825 524
443 67 587
292 731 521
811 339 124
316 115 29
758 531 809
20 369 194
507 780 864
419 39 590
817 667 204
536 830 722
209 722 782
152 406 599
346 693 140
831 765 267
439 109 375
15 676 342
89 408 567
627 132 608
300 197 288
797 347 760
480 179 746
102 123 186
138 652 471
31 344 678
593 112 11
36 376 483
96 94 944
277 474 531
264 553 574
757 518 569
491 356 939
87 162 529
433 755 162
130 220 41
532 454 305
474 725 569
629 547 410
15 112 36
15 735 894
639 275 816
769 300 892
338 471 921
53 117 39
199 393 452
17 729 199
161 120 848
102 20 705
409 535 585
758 265 295
780 3 233
772 512 768
731 402 103
402 245 392
52 557 305
92 674 394
605 470 998
155 707 781
759 801 907
732 674 972
60 322 893
338 78 433
543 441 398
81 485 302
710 293 195
213 311 837
398 759 996
697 3 996
473 576 637
577 634 727
443 74 814
479 831 353
769 336 397
29 806 429
507 655 616
601 564 47
28 102 345
121 384 459
56 490 184
36 431 904
669 476 603
170 782 217
774 686 985
795 722 252
399 83 589
263 252 454
666 194 417
325 365 361
200 739 140
591 235 252
637 200 369
220 527 711
181 362 11
391 435 389
536 25 430
392 756 248
446 148 844
56 404 996
391 565 873
28 503 533
768 228 455
578 408 4
532 830 358
392 168 989
722 583 398
675 644 905
645 35 870
157 64 994
132 146 454
473 16 584
614 432 278
397 672 936
484 517 596
756 213 101
477 283 943
134 181 961
200 362 448
39 508 304
350 725 375
586 697 294
534 321 893
593 108 74
30 381 728
550 131 62
799 323 434
