19
911 938
116 868 -435
450 534 -610
739 709 972
254 773 -776
277 809 1000
115 567 -87
535 864 614
210 831 -447
415 379 -930
738 920 936
264 771 -423
281 557 -55
902 222 418
97 733 783
54 603 -360
31 767 -394
201 45 -53
18 625 615
76 6 -827
772 586 -466
382 716 151
888 622 364
835 490 -236
871 176 273
179 22 -126
55 895 -429
577 242 482
529 610 -97
880 617 645
134 731 -756
449 678 470
264 381 -638
822 906 311
630 96 333
725 379 236
139 31 -512
111 361 407
926 698 877
401 897 79
636 285 40
689 424 930
286 99 334
485 48 755
386 698 777
834 697 104
228 393 -471
173 402 -222
201 371 -298
707 376 -152
175 180 -665
572 801 -112
231 48 -406
706 482 -438
38 853 -568
169 681 205
775 315 562
135 396 133
784 313 78
498 97 -586
270 545 -334
798 510 -23
516 166 -749
267 225 920
248 847 -608
322 858 -352
768 275 -975
536 841 -86
545 607 -103
462 329 -371
901 531 -217
502 881 982
347 836 -371
320 587 829
661 110 318
770 18 -253
46 629 161
250 770 -360
18 852 635
693 659 -198
364 283 646
675 873 118
265 202 320
684 118 -81
819 152 248
912 869 -408
323 768 11
889 559 91
856 153 -961
517 75 641
271 475 243
787 819 -985
683 798 -189
863 42 471
644 50 293
796 557 348
661 817 543
22 593 611
670 311 337
624 545 -524
64 641 -430
614 497 853
352 478 -384
232 591 524
682 96 -612
830 540 -883
811 503 -958
740 386 153
143 353 10
767 405 -66
359 615 342
608 78 583
145 843 223
400 288 -119
892 644 -337
327 484 622
511 270 -760
220 413 -185
249 270 333
92 607 -483
229 187 389
440 792 490
215 568 -769
874 818 -614
28 343 29
730 879 940
58 726 -335
918 135 328
42 627 -621
580 480 -129
519 34 290
676 678 -208
823 326 -142
337 571 336
512 764 -333
555 618 -602
828 917 -390
620 451 999
287 289 -819
323 815 521
851 318 356
798 237 463
364 760 -341
420 479 -452
26 209 -813
726 611 74
37 313 -499
644 186 -38
359 713 -209
393 806 360
146 302 -330
694 6 75
405 72 -621
579 49 -501
797 281 677
656 785 559
110 531 -776
391 409 78
385 42 -142
596 760 -89
511 55 999
323 528 870
756 864 515
612 774 -38
852 156 -336
765 415 852
117 507 33
198 892 244
266 375 -929
632 709 873
779 346 971
261 128 -842
350 161 -68
65 588 -317
644 877 -572
8 422 -314
311 674 719
383 839 670
434 311 956
890 178 510
394 142 -75
397 552 -561
407 463 209
427 96 -313
916 114 971
263 871 -587
660 416 418
717 509 214
630 867 915
802 41 176
792 772 -242
287 388 436
556 177 -770
95 222 -182
58 193 649
182 511 401
610 688 -146
141 293 -353
753 685 -234
566 489 341
185 34 -7
662 656 -1
276 120 933
38 879 -361
198 504 688
891 155 -358
347 720 654
622 419 333
149 135 388
292 710 759
669 154 -396
426 250 348
149 846 -986
757 178 -76
895 328 133
420 600 659
881 808 367
41 22 367
173 342 362
837 95 286
681 701 684
162 666 -126
271 332 602
548 57 -756
561 812 -356
735 471 409
520 793 -907
204 76 260
399 300 991
770 912 519
36 430 637
449 469 -812
747 152 -809
567 229 222
270 133 999
151 374 642
90 31 -745
609 207 638
347 904 -286
779 887 253
254 906 -477
392 474 -796
921 438 720
510 789 723
363 905 829
354 832 186
767 313 -328
277 187 -101
563 890 -89
506 585 -361
74 406 -661
888 753 659
288 429 -770
871 915 -260
27 428 114
826 733 -319
109 523 -319
728 469 -3
442 177 -301
203 101 611
658 365 -753
133 466 752
363 845 -296
382 278 -828
413 382 -370
692 688 521
305 875 -601
437 645 926
359 585 -795
16 687 438
712 815 -964
466 708 -150
461 387 -367
490 672 596
471 791 417
381 313 673
302 861 777
658 690 341
199 725 -604
294 215 570
397 538 223
515 625 461
294 670 148
459 109 -515
23 100 500
798 844 -796
827 530 16
143 452 -554
513 370 -777
537 23 -157
81 338 739
775 356 434
335 517 -808
315 853 394
679 14 -691
246 917 -474
579 77 -96
101 584 593
404 866 587
316 907 79
782 284 380
725 694 333
376 595 -602
685 298 -279
333 626 -395
124 178 333
138 91 -261
534 697 -628
890 501 649
276 190 -334
840 669 58
832 108 718
622 209 -509
62 678 -92
382 649 436
603 131 -468
511 135 109
645 162 905
253 415 -773
525 551 149
924 781 -295
647 56 154
42 307 -952
800 857 -815
37 776 257
740 156 -356
555 500 483
780 390 149
879 536 -657
193 691 -298
213 308 948
232 485 -972
882 420 -147
551 853 -379
589 339 -590
50 922 -867
6 85 895
385 20 175
14 289 573
713 558 -310
230 157 -35
342 264 655
526 170 -346
20 884 -166
70 254 216
452 721 -957
162 529 -565
500 480 857
197 360 -315
303 748 816
212 231 409
763 377 893
251 405 850
475 393 947
758 838 258
843 515 531
444 880 890
797 108 759
157 31 396
26 148 849
536 96 875
675 766 837
221 576 489
244 390 895
142 532 -327
663 183 826
329 419 277
488 675 -439
204 190 193
3 575 -189
74 100 -268
289 852 706
270 38 693
230 10 576
350 810 -29
625 773 -449
386 243 -916
621 764 -617
681 863 968
559 653 143
581 367 -24
494 413 -219
750 23 -986
290 909 -747
532 182 -673
61 467 -1
560 884 312
720 3 923
2 760 -384
269 34 -831
761 589 217
518 902 390
608 630 -769
408 218 899
223 722 -755
894 675 974
583 176 953
608 900 -285
312 418 -386
764 161 392
68 334 -295
742 93 -79
569 8 -849
249 469 873
814 65 -696
512 442 -119
563 899 533
308 904 905
672 587 -36
371 765 -713
258 748 -614
403 737 -553
856 449 466
439 584 -589
902 151 464
753 497 -710
20 650 391
417 585 -217
612 449 274
267 19 -391
684 571 -911
31 20 -930
31 864 673
193 141 358
805 628 -419
681 763 458
474 413 993
686 174 -757
219 217 988
564 514 591
404 183 468
674 80 -471
561 516 -232
136 767 748
688 520 -789
262 423 -339
702 756 45
452 527 -511
44 815 799
634 416 559
426 27 -51
922 730 -492
772 767 -706
663 86 760
805 607 -500
210 895 839
298 822 -598
246 586 -164
814 588 -29
357 193 189
676 465 507
771 708 834
371 770 847
40 27 782
668 906 990
506 842 482
84 659 342
65 448 -291
321 516 448
378 111 77
509 251 15
621 506 -489
39 467 477
411 518 833
11 773 -355
294 494 391
105 878 798
546 910 687
636 317 273
264 616 995
576 447 777
693 550 -874
776 810 -496
381 414 825
149 926 -881
743 515 243
698 65 79
717 417 -955
273 734 683
697 726 831
43 279 303
231 137 -22
6 329 5
57 709 592
465 367 528
130 918 198
109 336 517
88 926 -917
278 728 -36
42 899 -911
870 812 439
96 3 -310
565 238 151
304 622 -261
270 677 -733
557 328 252
519 688 -972
533 150 -641
286 837 80
655 129 -802
59 532 222
362 309 919
21 316 310
260 919 929
92 5 256
843 401 -72
566 58 141
705 676 -896
488 238 -626
49 152 -152
591 626 857
659 765 207
736 550 431
297 197 524
924 512 219
566 550 -783
258 129 -175
306 320 -181
416 430 -600
683 338 -392
739 476 901
403 349 -436
356 386 -112
680 346 767
363 526 453
291 342 722
314 192 -601
807 92 249
43 567 795
464 301 143
225 69 123
142 327 -115
824 617 -146
477 136 -366
783 407 -973
658 838 199
409 306 599
290 706 798
596 461 -21
147 453 -455
94 90 -49
914 881 -532
237 750 501
757 137 31
846 401 -325
105 292 360
263 487 220
450 462 748
273 890 -959
504 765 -998
837 12 -329
576 300 915
93 375 -471
803 109 -114
735 886 -626
769 902 -878
37 810 647
108 40 805
424 731 494
47 697 288
953 822
449 782 13
432 601 96
838 128 -562
801 1 -665
171 421 795
171 359 214
192 405 414
118 99 344
935 751 573
49 111 413
505 23 891
771 62 739
782 354 781
461 950 97
280 154 -969
256 436 -162
325 524 105
916 942 200
503 707 674
943 325 468
83 689 -603
741 303 -426
198 554 -518
621 769 -418
142 935 574
47 326 797
92 457 242
776 164 -873
443 565 334
595 646 -239
531 162 492
773 110 -35
189 647 852
952 12 -758
566 64 -58
48 683 -790
193 723 514
211 921 -766
660 437 -36
35 177 -612
360 205 -858
10 347 -419
174 556 901
111 309 176
846 931 950
105 815 -481
286 197 -988
860 536 -515
7 358 -624
378 149 -893
840 141 -710
115 246 -894
71 525 900
14 85 756
851 67 209
264 836 -428
44 80 -211
857 481 -677
222 441 763
247 207 30
630 617 -698
564 793 391
391 569 -303
891 816 -296
610 759 151
361 213 -71
397 66 410
393 399 -20
199 43 587
566 909 700
212 402 -732
176 928 28
810 558 -191
148 702 529
931 475 -69
162 642 796
641 765 -766
613 67 623
75 90 209
786 361 480
723 823 -831
337 724 -91
270 829 -228
873 145 -499
928 846 -188
861 619 -423
223 761 -12
377 120 -191
692 758 -221
696 43 202
432 436 -571
943 459 -344
822 57 417
688 710 805
702 817 356
942 254 -199
511 714 100
771 936 -282
330 787 104
620 94 731
350 260 388
936 911 -747
207 291 65
611 876 -786
842 62 263
452 290 -752
172 826 822
217 896 219
70 154 -442
844 110 -991
796 925 111
381 867 -376
757 933 -549
910 75 -706
484 413 -909
151 200 -842
292 785 -339
622 722 865
730 478 -149
170 618 392
1 761 901
564 625 -882
364 108 -664
579 68 -566
711 340 -444
613 621 954
352 348 955
165 266 -72
594 66 -139
844 807 499
914 144 158
636 85 402
402 278 710
489 58 688
452 353 123
556 629 750
593 604 315
80 533 -153
192 666 -877
445 473 402
398 329 -305
739 183 -890
567 516 -878
361 189 -507
852 420 -352
416 656 -415
521 271 -257
609 575 58
259 947 54
947 123 -656
303 173 819
810 696 518
363 187 707
613 146 -253
90 234 277
767 316 669
423 617 -65
742 565 657
145 839 -970
914 35 -200
288 908 897
650 313 567
606 363 -571
769 788 -250
153 407 764
376 852 547
3 674 134
767 328 -418
160 541 612
214 797 -148
526 476 486
782 823 345
19 133 -204
561 19 -535
624 470 424
356 561 -644
90 602 -556
388 230 965
659 543 -540
228 309 176
621 375 89
583 281 -266
122 240 411
844 253 -609
938 468 986
178 420 89
236 508 -838
303 720 965
85 268 -717
409 742 555
487 429 425
547 109 975
558 218 -633
330 763 242
312 895 939
405 461 -790
867 819 560
509 70 -160
192 282 -676
204 518 706
309 108 483
177 393 436
518 32 -694
878 761 234
114 530 -660
865 850 -588
293 505 860
871 551 -282
153 627 -254
340 675 67
513 879 -385
936 237 128
400 686 553
420 187 378
617 274 -542
565 2 -262
45 662 811
136 952 152
34 794 -386
872 178 -102
860 848 149
738 808 786
182 287 -40
214 893 261
502 113 304
591 478 -549
714 369 134
32 28 -947
922 446 986
362 324 266
141 589 -712
939 539 513
826 228 75
420 597 961
849 12 -176
206 113 -551
381 526 -967
852 620 -309
767 925 861
912 171 909
96 137 342
791 750 486
441 323 -586
43 196 668
524 703 -431
589 207 489
914 158 -163
517 27 124
579 600 -13
264 230 458
735 217 -210
198 628 -706
824 12 -863
625 366 105
899 53 858
911 173 800
47 127 -739
9 589 -15
365 908 -79
162 125 968
95 93 -374
252 381 -702
150 488 301
210 951 628
215 679 570
759 341 253
731 389 298
697 894 -575
65 156 688
708 170 160
811 733 727
889 220 -14
138 741 153
187 536 65
211 535 445
54 324 818
188 47 555
69 934 -715
719 692 294
858 85 -227
797 758 -24
849 858 34
840 761 -689
687 232 -647
538 468 992
134 518 883
699 347 -836
698 803 -746
480 732 -813
469 631 472
509 580 -903
291 819 -22
767 309 -482
343 575 914
948 507 -924
364 37 -312
300 298 882
433 596 -400
646 943 -156
238 377 793
897 575 -933
23 100 563
671 115 247
305 172 831
287 527 878
903 50 107
205 25 -274
298 347 -99
542 250 -840
593 184 -876
642 89 443
636 31 -746
537 35 996
243 254 -852
23 633 186
471 85 663
63 428 788
923 516 223
26 282 687
316 100 -994
482 260 -903
629 513 130
372 277 -36
859 292 -785
291 838 672
795 8 -96
473 298 255
268 499 331
449 884 2
316 60 412
34 640 514
947 238 35
607 48 389
663 100 316
289 862 -801
443 789 727
601 875 -391
695 9 -704
210 845 771
457 20 857
116 816 -539
766 404 407
618 757 -664
771 126 -184
684 66 517
817 210 7
814 868 487
244 624 -636
504 935 773
167 363 157
485 91 -428
455 575 -774
544 116 428
631 928 802
742 641 262
163 933 15
233 639 -854
768 726 165
247 901 -24
163 787 -168
770 441 -344
782 903 571
497 350 649
853 396 561
175 820 -194
255 151 -938
153 703 17
693 446 505
503 334 -319
812 423 -742
674 415 -404
238 98 291
825 220 -847
642 107 -670
612 480 782
798 813 -13
36 19 -173
418 353 -349
895 929 -617
338 311 -360
602 422 -330
223 524 -74
373 440 866
397 308 -64
395 772 154
909 363 807
171 149 617
26 331 380
7 804 543
315 236 702
939 338 994
539 461 -651
70 368 187
447 647 147
856 904 199
935 36 15
940 251 -258
391 608 591
389 820 -412
613 758 -341
823 737 812
247 321 -157
843 259 629
290 442 -368
647 16 797
144 224 -88
147 351 -85
815 523 -471
567 451 -28
741 443 -612
437 717 -867
123 938 -674
476 312 -999
458 409 943
29 812 218
878 304 -148
597 770 304
458 2 938
21 425 -438
778 485 -738
610 534 934
559 480 -724
565 522 -45
89 257 -777
640 917 558
167 930 -816
500 883 -671
298 246 -500
476 880 84
679 240 -886
232 713 520
124 339 -338
925 247 169
310 640 210
306 128 363
559 780 947
903 645 -147
889 791 420
745 415 -59
133 665 661
696 16 681
637 284 889
256 890 -600
679 31 596
441 380 -880
947 557 99
620 160 -688
840 555 287
829 832 775
760 603 429
876 894 -789
215 432 880
664 836 -738
503 672 -697
454 382 851
453 450 -22
489 533 -240
716 542 411
36 216 90
452 89 388
227 5 108
746 621 -546
443 583 386
204 643 -329
57 384 -607
149 245 378
713 399 98
257 264 101
809 652 -437
530 809 -78
453 18 895
646 753 515
537 49 813
857 669 -114
317 579 -342
925 866 -605
788 354 -367
170 164 186
846 605 775
375 854 778
818 574 -808
339 41 -935
837 307 857
885 250 -957
772 165 -981
505 941 -129
678 422 178
48 663 942
500 197 -201
546 309 966
602 44 90
505 727 466
692 420 -484
673 71 -868
914 382 -132
192 503 -976
568 889 170
108 19 -847
928 39 -576
305 473 -387
562 707 -746
941 61 -928
852 869 6
810 245 -161
910 236 121
135 449 656
184 556 396
396 15 -185
914 817 -282
37 210 667
631 56 44
283 318 429
770 51 814
506 463 -671
476 494 -575
354 803 -637
674 463 -845
335 557 65
319 417 917
194 310 -292
41 802 -338
783 600 784
163 501 -480
680 926 -617
259 168 649
375 446 -678
687 105 116
906 814 883
856 280 -763
612 685 -584
273 746 190
180 820 913
940 761 -213
789 745 729
648 773 638
119 620 177
99 324 139
273 156 -784
56 729 -100
103 389 524
427 678 -628
761 322 663
860 492 337
889 129 -924
229 204 -783
691 681 541
596 703 701
641 136 -269
715 469 -413
132 408 230
214 590 56
710 114 359
782 341 1
125 486 -326
502 756 -367
728 189 413
343 246 873
709 802 479
869 805 979
52 121 -880
360 20 -7
915 379 34
725 66 978
908 122 520
439 577 34
13 867 -692
721 271 22
470 751 398
472 883 51
78 508 832
928 733 288
937 497 899
587 724 -682
105 468 -574
560 729 797
636 216 -6
221 404 -215
419 465 286
243 864 -81
14 527 497
11 843 485
701 832 -137
46 140 -815
754 187 -655
556 724 -120
719 700 -862
419 852 53
710 38 292
855 428 383
614 475 -508
395 801 939
148 484 -537
58 251 -833
540 122 -117
575 562 714
207 27 -548
509 775 578
668 437 -566
667 904 -638
8 736 632
328 883 436
733 91 892
16 638 963
406 849 733
271 909 -65
178 672 -280
579 51 367
363 449 -369
62 200 154
235 318 -709
344 487 365
616 506 -720
565 944 -971
907 191 -269
421 604 942
895 148 283
581 399 862
876 161 156
383 929 -668
509 433 499
886 761 513
293 736 974
616 854 -202
781 405 463
560 665 -906
291 389 760
98 382 643
325 103 -660
655 901 868
706 583 -84
924 121 -465
559 201 -686
608 766 -381
377 210 -463
95 659 202
311 735 -710
363 202 -213
336 396 -189
605 717 -650
547 831 -845
634 928 -380
579 714 -298
505 530 -781
646 45 652
516 835 743
617 73 785
772 112 712
801 853 11
189 420 -574
492 501 -403
603 258 -861
916 862 343
920 99 -866
589 102 868
453 117 -871
367 875 -560
743 411 744
298 209 -796
107 490 21
641 561 -601
735 566 -105
503 299 550
327 70 900
942 271 730
887 907 769
704 159 -855
390 179 58
461 487 89
306 606 691
9 569 -203
516 914 -860
9 933 333
623 648 623
824 108 886
79 458 -461
780 204 977
347 764 823
497 860 540
925 175 151
217 219 -543
271 265 47
503 31 -109
320 65 351
852 309 -500
676 761 -321
52 921 -344
400 331 368
413 605 -907
206 116 -650
50 248 474
391 90 43
795 336 -467
147 701 -718
172 293 -520
10 741 958
691 308 -985
933 394 949
485 174 -325
157 105 -296
803 429 -465
680 609 -5
700 406 -549
279 896 370
541 219 742
815 848 -411
806 865 224
814 648 376
712 301 714
876 40 -483
150 573 -562
790 288 -172
719 536 360
583 568 -3
314 209 378
135 407 -882
559 330 -613
560 618 400
671 827 855
354 287 -863
364 390 -463
467 102 496
800 877 988
904 272 155
226 94 -72
675 472 -563
42 123 127
391 884 -414
654 77 -305
670 514 -873
681 269 -110
380 844 793
99 588 -543
554 911 787
537 927 -391
782 290 -507
501 269 579
19 502 475
884 694 746
849 125 300
215 782 890
68 140 292
709 84 -4
890 196 -652
250 67 -834
52 405 897
824 122 783
714 902 -478
161 504 224
80 692 215
775 51 610
781 400 840
258 75 208
472 245 566
2 161 777
671 696 -145
446 256 -277
135 699 -294
180 858 555
709 270 -918
798 401 646
918 534 -864
733 4 490
621 914 265
360 703 452
243 767 -597
509 299 -816
86 890 900
486 215 380
715 627 942
205 70 475
211 426 -560
845 254 -623
346 136 -558
668 377 232
724 40 865
53 898 188
86 780 654
767 893 -994
895 594 470
353 375 -548
921 605 199
895 195 -348
84 810 581
533 304 64
454 720 -383
874 415 947
934 430 154
324 303 -193
909 133 426
620 106 500
914 215 -944
121 79 590
614 946 894
72 319 112
387 923 877
277 907 -217
81 508 -4
918 931 -330
786 131 -364
439 797 -894
779 234 -857
763 297 287
379 717 230
75 54 132
933 17 765
703 845 305
635 784 549
691 925 -17
596 942 -926
788 17 118
413 597 640
263 929 -388
251 376 504
412 933 -724
406 82 904
55 282 485
621 606 -679
597 101 -271
372 441 -965
577 521 607
417 896 590
270 57 -735
994 800
749 664 847
97 925 -683
588 632 428
853 973 -89
938 550 -534
149 113 105
601 706 -375
874 137 -264
39 417 550
662 276 698
677 368 837
280 833 378
618 243 -261
415 534 788
448 591 -579
850 133 -24
743 140 -541
781 424 976
413 746 719
407 247 -491
291 931 864
470 210 33
276 105 -873
251 956 -378
726 462 436
925 651 709
327 433 -668
105 920 -854
195 815 192
244 562 -852
616 457 84
690 30 -59
75 273 131
705 411 -620
785 553 547
350 570 -466
125 69 414
736 720 -149
389 706 -372
776 671 -564
621 966 -248
47 107 970
94 14 218
509 669 587
460 107 263
570 251 -940
943 60 238
143 919 625
625 421 -14
890 544 868
432 819 649
589 502 469
261 879 -427
827 521 -954
564 207 493
310 254 -179
84 86 561
991 930 -971
124 181 489
550 541 142
452 43 -397
736 804 239
17 555 -579
325 170 -49
140 92 -555
35 992 241
426 208 227
291 931 709
335 459 874
681 331 -933
792 442 -632
261 529 -915
17 873 553
538 271 -148
651 327 349
779 952 174
724 95 251
65 736 -661
683 9 640
872 721 -931
445 277 -199
717 549 393
12 663 -147
42 882 -682
651 667 -947
350 224 -878
800 15 860
690 84 854
920 37 -447
740 236 -308
682 108 -208
193 688 -379
139 654 -269
464 361 154
314 785 -245
668 785 -272
665 226 579
324 916 -633
664 371 754
11 767 -878
82 124 520
848 483 -922
462 439 501
419 479 930
388 787 -608
253 457 920
182 405 -146
169 785 -926
283 412 -388
823 219 414
497 905 604
422 819 -58
978 612 -86
166 225 -773
568 804 72
13 900 -349
671 948 780
717 52 -293
270 890 108
343 811 723
284 918 510
518 505 -263
87 882 -855
213 322 -648
828 570 609
542 894 576
990 899 -110
97 22 -794
777 373 242
445 345 395
393 712 569
897 606 302
439 38 932
109 944 -527
229 235 -723
453 91 909
887 212 170
649 524 -482
712 579 -475
841 523 929
716 585 -695
736 526 789
670 457 758
754 484 -990
260 874 -263
201 748 -361
401 422 -579
663 446 874
315 603 -52
845 696 274
306 974 -243
813 759 -1
147 837 655
891 566 -227
177 297 587
373 595 932
285 780 -761
793 701 -991
970 20 32
463 283 37
872 172 294
308 537 -315
776 152 64
735 739 -967
295 983 536
185 935 -469
158 398 772
399 962 683
404 385 -623
45 200 68
448 409 231
172 691 523
962 128 534
132 427 -577
278 766 -908
852 836 564
421 272 -255
967 914 987
136 872 -965
244 902 -144
487 564 953
327 859 301
913 330 84
293 799 706
451 244 472
313 434 931
151 55 -522
4 576 -385
52 832 222
704 215 -49
696 313 250
883 51 -3
358 476 781
514 198 401
805 413 -284
196 147 -414
257 189 -268
83 30 364
390 632 136
92 43 -966
49 441 -523
271 50 547
377 760 985
556 678 872
103 112 403
258 835 193
745 213 -34
848 478 -308
425 556 -87
248 143 644
710 343 813
886 718 -645
512 572 -89
220 754 886
328 164 -943
466 453 -880
315 404 172
31 515 -974
57 137 682
391 881 -139
608 383 -919
688 72 889
907 918 278
379 472 -790
248 698 -853
631 735 -463
253 47 497
58 790 142
765 194 440
892 526 184
167 971 -234
858 915 -667
351 342 106
621 431 -871
138 89 -555
28 42 940
475 369 -649
579 373 188
801 408 -882
960 249 -550
79 602 636
130 813 315
833 905 817
65 271 29
826 81 533
879 175 -904
349 626 -652
240 818 -161
45 2 -476
935 915 223
536 180 509
186 765 -769
424 423 -513
792 556 321
132 37 366
532 874 -786
989 372 -985
328 489 718
684 32 607
923 492 -362
522 764 -704
633 751 -524
981 49 48
31 288 904
902 129 635
866 342 344
269 244 -735
635 882 184
99 586 -669
302 503 -45
129 670 -671
256 629 963
49 389 943
463 28 836
863 941 324
501 703 989
643 758 542
97 596 -744
942 873 151
646 147 156
841 131 452
764 141 665
734 781 121
188 539 269
918 344 -413
180 184 635
528 734 -270
564 213 286
961 162 923
598 16 947
805 506 -595
242 464 -324
709 980 388
125 70 -36
105 299 -907
795 461 649
562 478 -456
445 581 -617
354 150 424
155 146 830
156 957 939
95 501 557
284 52 590
369 62 778
742 890 341
719 44 -983
785 428 1
376 280 120
887 667 -408
458 226 -665
833 540 660
193 812 150
285 697 -860
569 588 -684
24 807 910
141 625 370
306 166 -927
64 578 740
748 340 661
355 903 155
240 210 991
338 278 -780
433 929 27
715 84 -779
546 198 713
975 944 -843
447 14 -917
681 868 -386
82 516 262
54 923 -34
628 184 366
975 149 -337
298 293 517
547 135 443
693 251 -815
517 406 -191
223 771 -95
172 672 -59
682 836 971
249 440 89
913 374 -675
625 100 -813
488 376 -68
603 550 -405
656 228 488
752 626 67
562 274 767
532 220 -683
878 771 -976
143 690 -381
13 325 -222
922 706 61
228 787 430
982 365 -227
612 153 -614
416 886 -304
848 472 397
969 678 902
517 229 475
181 905 748
556 264 -949
910 295 -89
379 191 -830
194 552 923
682 498 -571
116 503 858
226 285 813
879 819 221
651 125 487
376 157 784
683 161 683
10 359 -399
276 984 -300
759 750 -759
271 767 679
949 59 -648
625 268 603
777 101 814
850 467 -773
460 942 393
553 932 -688
763 634 591
362 231 256
89 252 -535
842 304 468
175 717 -104
375 468 867
104 624 451
248 95 497
772 723 768
364 125 -624
85 15 -937
617 358 -703
74 567 286
606 380 -206
37 415 -655
832 672 -178
278 37 -370
376 493 515
611 971 503
306 931 -945
91 735 -336
742 799 -868
627 448 239
802 503 984
127 504 664
323 751 -544
754 111 229
991 362 711
36 826 218
492 302 -227
923 573 -919
628 938 -580
738 512 677
684 147 -687
793 388 -309
828 821 810
332 749 505
408 504 704
36 654 -379
856 751 -764
33 985 -153
992 331 -299
970 777 819
943 590 122
549 741 -906
871 386 530
254 688 -261
704 835 -459
452 888 -323
934 892 247
715 497 -25
67 361 -648
202 363 754
944 524 310
829 973 -192
830 127 116
435 465 -759
366 719 -466
34 589 722
988 438 -1
797 393 -12
181 74 -941
905 280 416
416 371 479
869 579 243
964 626 -838
379 910 -24
627 254 -181
803 169 521
422 88 564
525 671 275
494 899 232
460 774 -899
896 715 -176
783 193 -342
887 500 248
972 437 -895
281 941 711
511 545 -654
448 197 -879
465 506 -898
319 68 37
749 381 -115
913 870 -698
10 16 -339
471 914 634
659 802 -775
91 704 481
67 538 746
401 258 647
166 354 331
4 874 -594
661 863 644
329 993 -31
18 364 -376
133 33 -814
305 971 -271
964 831 667
781 30 223
612 395 -632
192 254 14
523 462 516
387 862 544
979 174 733
43 36 246
161 413 136
137 288 -634
756 119 -17
126 159 -82
124 326 -528
480 746 902
280 183 -582
186 360 686
78 723 -342
79 382 754
974 897 6
397 526 167
242 642 -875
963 31 212
867 930 484
77 156 -838
549 554 794
939 40 -60
460 704 203
269 420 239
865 857 509
394 670 228
1 791 737
243 470 455
982 973 -386
837 147 824
502 594 -283
248 555 970
805 112 -313
402 10 779
215 726 121
700 4 609
433 84 -6
684 18 733
732 14 134
190 381 401
619 188 -127
16 741 -50
847 758 -688
307 370 -324
496 261 776
486 222 713
254 855 -102
570 983 -548
335 257 -391
986 458 -876
716 875 353
870 360 -929
434 138 -970
635 245 -729
161 699 869
289 266 911
647 237 -87
659 577 -643
458 619 -347
574 792 860
666 974 -919
961 726 -765
134 321 -425
671 915 901
408 816 330
122 73 -931
893 463 -503
66 99 -534
703 468 605
269 116 295
662 743 814
455 577 43
819 958 448
177 955 -781
183 941 547
647 105 -558
883 288 -817
919 470 110
462 430 -724
670 301 388
651 567 -573
677 480 638
458 240 179
575 30 615
736 221 -817
941 785 68
415 750 585
190 229 -231
226 322 -755
883 73 -685
545 791 -318
296 82 -26
793 925 771
732 680 729
38 258 -671
728 137 979
145 123 173
761 593 -40
687 654 787
448 942 746
396 750 669
313 355 67
860 617 -437
385 961 893
761 969 395
98 565 -285
499 659 431
200 504 818
276 628 -441
876 570 -365
632 809 -52
386 125 188
959 645 627
637 259 -5
255 633 -655
53 91 179
986 882 840
208 461 -862
164 684 787
734 985 17
74 871 -560
219 641 912
580 992 271
538 745 420
110 833 -891
445 518 462
254 371 377
922 201 246
39 398 345
490 199 -904
837 905 -469
907 696 -152
675 669 -199
47 924 -412
281 193 -7
350 913 246
445 62 576
513 319 404
710 695 -686
183 100 -660
207 774 -616
157 246 880
974 46 -730
871 289 -674
379 79 -167
527 430 249
407 42 -672
279 583 -143
606 145 -31
504 920 -118
761 140 -70
961 740 -731
704 550 -899
835 251 -374
178 476 356
335 878 -132
384 987 218
307 142 -758
197 185 -449
944 656 -465
591 944 113
444 845 703
36 814 -332
264 224 -265
726 174 -667
427 724 -927
500 338 660
196 800 -55
603 685 -494
790 653 -245
605 631 -397
613 113 715
518 244 -930
604 516 742
413 200 -770
617 889 -620
734 893 -326
625 655 -360
823 900 -335
88 603 591
298 277 -946
520 888 -298
946 62 -394
313 775 -108
444 951 -474
813 41 166
267 981 -124
781 218 418
356 83 338
98 496 543
445 665 416
87 602 428
925 160 912
827 666 -70
120 78 -783
341 678 -805
430 59 -751
833 730 -523
458 102 -525
204 682 -897
597 796 -427
684 594 368
357 866 256
25 219 501
369 871 11
28 922 68
329 699 -532
771 445 -414
354 898 -789
862 826 -652
700 345 -134
509 897 624
884 574 795
653 157 920
876 729 -31
109 263 -428
471 27 605
340 289 -974
295 187 624
958 715 975
826 816 144
438 871 365
168 206 -586
228 770 -745
61 746 538
200 426 -532
618 227 528
126 150 92
851 450 -522
970 547 -624
541 73 332
992 941 -92
420 727 615
111 195 412
903 73 -679
888 404 -921
774 522 -926
913 923 -579
451 927 -204
727 886 -849
5 867 -129
200 686 -132
111 412 -414
397 93 -944
475 104 475
985 933 488
581 533 -966
264 636 -7
556 602 256
653 603 -417
729 539 868
612 940 -666
979 178 198
75 516 -2
406 553 251
489 293 37
873 12 896
405 970 -298
845 618 -347
690 138 571
256 336 -671
24 962 -696
680 227 274
351 509 571
240 379 -792
339 413 -253
366 78 118
390 300 311
916 467 239
575 93 215
718 926 -255
216 532 -187
92 752 758
402 760 23
820 344 -76
557 584 179
726 110 575
207 551 587
299 574 -311
919 385 813
3 89 -418
989 770 -597
429 170 -806
516 157 -909
318 75 253
746 18 856
596 107 -872
970 477 -866
322 533 568
622 7 628
36 650 -934
